,data_hora,url,titulo,texto,aberturaDiaAnterior,fechamentoDiaAnterior,aberturaDiaAtual,fechamentoDiaAtual,aberturaDiaSeguinte,fechamentoDiaSeguinte,abertura2Dias,fechamento2Dias
111,2023-09-06 21:02:00,https://br.investing.com/news/commodities-news/petrobras-fara-parada-programada-na-refinaria-mineira-regap-dizem-fontes-1153388,"Petrobras fará parada programada na refinaria mineira Regap, dizem fontes","['Por Rodrigo Viga Gaier e Marta Nogueira', 'RIO DE JANEIRO (Reuters) - A Petrobras (BVMF:PETR4) fará uma parada programada de manutenção na Refinaria Gabriel Passos (Regap), em Minas Gerais, com capacidade para processar 150.000 barris de petróleo por dia, disseram à Reuters três fontes com conhecimento do assunto.', 'A unidade tem dois trens (unidades) de refino e cada um deles deverá parar por cerca de um mês, sendo que uma das paradas poderá ter início a partir da próxima semana e outra poderá ocorrer em outubro, detalhou uma das fontes.', 'Os principais produtos da Regap são gasolina A, diesel, combustível marítimo (bunker), querosene de aviação (QAV), gás liquefeito de petróleo (GLP), asfaltos, coque verde de petróleo e óleo combustível. A Regap atende com seus produtos grande parte do mercado mineiro e, eventualmente, o mercado do Espírito Santo.', 'Procurada, a Petrobras não respondeu imediatamente a pedidos de comentários.', 'As paradas de manutenção são realizadas periodicamente, cumprindo normas regulatórias. Normalmente, a petroleira se prepara com planejamento de estoques e abastecimento, para que não haja falta do produto.', '', 'A paralisação em questão, entretanto, ocorre em momento em que a Petrobras tem buscado elevar o fator de utilização de refinarias para reduzir a dependência externa do diesel, diante de uma disparada dos preços internacionais do petróleo e seus derivados, em busca de evitar volatilidades e alta de preços.', 'Agentes do mercado brasileiro têm apontado também alguma restrição na oferta de diesel, já que a companhia está com preços mais baixos do que os praticados no exterior, desestimulando as importações do produto por terceiros.', '""Com ambiente de restrição, com elevação de preços, com a estatal pressionada para fazer novo reajuste, e ainda mais uma parada que naturalmente pode gerar impacto na oferta de produto em um mercado como Minas Gerais isso causa uma preocupação muito grande"", disse o sócio-diretor da Raion Consultoria, Eduardo Oliveira de Melo.']",32.27000045776367,33.369998931884766,33.349998474121094,33.52000045776367,33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906
109,2023-09-07 21:08:00,https://br.investing.com/news/politics/governo-instalara-comite-sobre-exploracao-na-margem-equatorial-1153689,Governo instalará comitê sobre exploração na Margem Equatorial,"['O ministro Alexandre Silveira (Minas e Energia) disse nesta 5ª feira (7.set.2023) que a AGU (Advocacia Geral da União) instalará o comitê de conciliação sobre a exploração de petróleo na Margem Equatorial pela Petrobras (BVMF:PETR4) na próxima semana. Participarão, além do ministério e da AGU, a Casa Civil, o Ministério do Meio Ambiente e o Ibama (Instituto Brasileiro do Meio Ambiente). Silveira disse que os trabalhos do comitê terão prazo de 60 dias.', 'Leia mais em Poder360']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
107,2023-09-08 07:43:00,https://br.investing.com/news/stock-market-news/cautela-internacional-em-meio-a-duvidas-com-china-e-eua-impede-alta-do-ibovespa-por-petroleo-1153837,Cautela internacional em meio a dúvidas com China e EUA impede alta do Ibovespa por petróleo,"['A volta do petróleo tipo Brent aos US$ 90 o barril é insuficiente para animar o Ibovespa nesta sexta-feira, no retorno do feriado de quinta-feira, dada a queda das bolsas internacionais e do minério de ferro. Em Dalian, a commodity fechou em baixa de 2,07%, diante de persistentes preocupações com a desaceleração da economia chinesa após recuo firme nas exportações e importações em agosto do país.', 'Além disso, há dúvidas sobre se o Federal Reserve (Fed, o banco central dos Estados Unidos) continuará aumentando os juros, em meio a um mercado de trabalho aquecido e inflação ainda elevada. Ao mesmo tempo, há temores em relação a riscos geopolíticos China-EUA.', '""Os mercados de ativos de risco ao redor do mundo estão enfrentando mais uma manhã de queda, com os investidores se mantendo cautelosos pelos dados fracos de atividade na China e na Europa, e com o mercado de trabalho nos EUA indicando que o Fed pode ter de subir de novo as taxas"", resume em nota a Guide Investimentos.', 'Na quinta, as bolsas americanas fecharam com sinais divergentes, com a maioria dos índices em baixa. As perspectivas para o comportamento dos juros nos EUA é tema central dos mercados, acrescenta o economista Silvio Campos Neto, da Tendências Consultoria, em relatório.', '""Para setembro, há certo consenso de manutenção dos juros, mas para novembro as apostas estão divididas. Ontem, a queda dos pedidos semanais de auxílio desemprego no país deu força ao lado que acredita em mais uma alta da taxa dos Fed Funds"", avalia o economista da Tendências.', 'Na quarta-feira, o Ibovespa terminou a sessão com recuo de 1,15%, aos 115.985,34 pontos, elevando as perdas semanais a 1,62%, depois de subir 1,33% na anterior. Às 10h21, contudo, o recuo era de 2,17% no período. Hoje, o Índice Bovespa abriu aos 115.979,43 pontos (-0,01%) e em seguida chegou a cair 0,92%, na mínima aos 114.914,35 pontos.', 'Às 10h16, cedia 0,63%, aos 115.254,03 pontos.', '""Os investidores seguem temerosos com a inflação e os juros prolongadamente altos no mundo, apesar de crescer um pouco a probabilidade de a economia dos Estados Unidos ter um pouco suave"", avalia o economista Álvaro Bandeira, em comentário.', 'Nem mesmo a alta do petróleo atenua. Petrobras (BVMF:PETR4) tinha recuo de 0,36% (PN) e de 0,59% (ON). Suzano (BVMF:SUZB3) tinha o maior recuo (-3,29%), seguida por CSN ON (BVMF:CSNA3) (-2,71%) e Vale ON (BVMF:VALE3) (-1,87%).', 'Sobre o petróleo, a alta tende a pressionar a Petrobras para elevar os preços dos combustíveis. Em tese, isso seria favorável ao caixa da empresa, mas sabe-se que o assunto normalmente esbarra em questões políticas, o que tende a gerar desconforto no mercado.', 'A agenda esvaziada desta sexta-feira também reforça a cautela dos investidores. Somente à noite é que sairão dados com força para mexer com os mercados, mas isso só terá reflexo na segunda-feira, a não ser que os números da inflação chinesa sejam antecipados.', 'Os investidores também monitoram os sinais de tensões sino-americanas, às vésperas da Cúpula do G20, que acontece no fim de semana na Índia, onde o presidente chinês, Xi Jinping, será ausência notável.']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
106,2023-09-08 08:51:00,https://br.investing.com/news/stock-market-news/petrobras-atinge-novo-recorde-de-fator-de-utilizacao-nas-refinarias-em-agosto-de-973-1153876,"Petrobras atinge novo recorde de fator de utilização nas refinarias em agosto, de 97,3%","['A Petrobras (BVMF:PETR4) informou nesta sexta-feira, 8, que as unidades de Refino atingiram em agosto o patamar de 97,3% de Fator de Utilização Total (FUT), melhor resultado desde dezembro de 2014.', 'Segundo a empresa, a produção de diesel total no mês foi de 3,78 bilhões de litros, a maior em 2023. A produção de diesel S10, produto mais moderno, sustentável e com baixo teor de enxofre, atingiu 2,37 bilhões de litros no mesmo período.', 'A estatal destaca a produção recorde mensal de S10 alcançado na Refinaria Alberto Pasqualini (Refap), com 258 milhões de litros; na Refinaria Presidente Bernardes (RPBC), que alcançou 329 milhões de litros; e na Refinaria Paulínia (Replan), onde foi atingida a marca de 609 milhões de litros.', 'Segundo a empresa, os resultados são importantes para o amortecimento da volatilidade de preços do mercado externo.', 'Em nota, o diretor de Comercialização, Logística e Mercados da Petrobras, Claudio Schlosser, afirma que a ampliação da produção de diesel S10 contribui para a estratégia comercial, que prevê a prática de preços competitivos de maneira rentável e sustentável.', 'Também em nota, o diretor de Processos Industriais e Produtos da Petrobras, William França, diz que a otimização dos nossos processos está permitindo ampliar a produção nas unidades e a oferta de derivados no mercado nacional com rentabilidade.', 'O cálculo do fator de utilização do refino leva em consideração o volume de carga de petróleo processado e a capacidade de referência das refinarias, dentro dos limites de projeto dos ativos, dos requisitos de segurança, de meio ambiente e de qualidade dos derivados produzidos.']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
100,2023-09-08 10:16:00,https://br.investing.com/news/stock-market-news/petrobras-atinge-novo-recorde-de-utilizacao-de-refinarias-em-agosto-1153806,Petrobras tem maior produção de diesel do ano; ofertas importadas recuam em agosto ante 2022,"['Por Roberto Samora', 'SÃO PAULO (Reuters) -A Petrobras (BVMF:PETR4) informou nesta sexta-feira que sua produção total de diesel em agosto foi de 3,78 bilhões de litros, a maior em um mês em 2023, ano em que a estatal tem renovado recordes enquanto eleva a utilização das refinarias a máximas históricas para atenuar a necessidade de importação.', 'Em comunicado, a estatal afirmou ainda que a produção de diesel S10, produto mais comercializado no país e que tem menor teor de enxofre, atingiu 2,37 bilhões de litros no mesmo período, levemente abaixo dos 2,38 bilhões de julho. O restante da produção do combustível inclui o diesel S500, mais poluente.', 'A Petrobras destacou a produção recorde mensal de S10 alcançado na Refinaria Alberto Pasqualini (Refap), com 258 milhões de litros; na Refinaria Presidente Bernardes (RPBC), que alcançou 329 milhões de litros; e na Refinaria Paulínia (Replan), onde foi atingida a marca de 609 milhões de litros.', 'Esses patamares foram alcançados com a empresa registrando em agosto um novo recorde do fator de utilização total (FUT) das refinarias, para 97,3%, melhor resultado desde dezembro de 2014.', 'Segundo a estatal, esses resultados são importantes para o amortecimento da volatilidade de preços do mercado externo, em momento que o petróleo Brent rompeu o patamar de 90 dólares o barril.', '""A ampliação da produção de diesel S10 em nossas refinarias contribui para a nossa estratégia comercial, que prevê a prática de preços competitivos de maneira rentável e sustentável"", disse o diretor de comercialização, logística e mercados da Petrobras, Claudio Schlosser, em nota.', 'As refinarias da Petrobras vêm atingindo recordes sucessivos no fator de utilização das refinarias desde maio.', 'DEMAIS OFERTAS', 'De outro lado, a produção de diesel da Refinaria de Mataripe, da empresa privada Acelen, atingiu 376 milhões de litros de diesel no total em agosto, abaixo de sua média mensal de 420 milhões de litros, ""devido à ocorrência do apagão nacional"" no mês passado, disse a companhia à Reuters.', 'Segundo a Acelen, a refinaria produziu no mês passado 254 milhões de litros de diesel S10 e 122 milhões de litros de S500, enquanto busca ""continuamente maximizar a oferta de S10, produto de menor teor de enxofre"". ', 'O Brasil, que importa cerca de 25% de suas necessidades de diesel, também reduziu as importações do combustível em agosto em relação ao mesmo período de 2022.', 'Isso ocorreu após a Petrobras ter permanecido por um longo tempo com preços abaixo da paridade de importação, desestimulando compras externas de terceiros -- a estatal elevou a cotação do seu combustível em 25,8% no dia 16 do mês passado, na primeira alta do produto do governo de Luiz Inácio Lula da Silva.', 'As importações de diesel pelo Brasil caíram 29% em agosto em relação ao mesmo mês do ano passado, para 1,31 bilhão de litros, segundo dados levantados pela agência Argus, especializada em preços e serviços de consultoria, com base em dados do governo. Em comparação com julho houve aumento de 24%.', '""Embora seja maior do que julho, está bem abaixo do ano passado. E geralmente tem um pico de importação entre agosto e outubro, e estamos bem abaixo do sazonal. Isso foi muito em função dos importadores, que até meados de agosto não sabiam qual seria movimento da Petrobras"", disse o especialista em combustíveis da Argus, Amance Boutin, em relatório enviado à Reuters.', 'Segundo ele, o mercado ""está de olho para ver se haverá algum reajuste da Petrobras"", considerando a recente alta dos preços do petróleo e do diesel no mercado internacional. Desde meados de agosto, o Brent subiu mais de 6%.', 'Boutin disse ainda que a entrada no Brasil de diesel russo, mais barato em relação ao mercado internacional, segue mitigando o avanço nos preços. O produto da Rússia chega descontado em função das sanções ocidentais devido à guerra na Ucrânia, algo que tem influenciado o mercado brasileiro ao longo de 2023.', 'Ele disse que a proporção do diesel russo no total importado pelo Brasil em agosto possivelmente foi recorde, chegando a uma fatia de 74,5%.', 'O analista disse ainda que cotação do diesel russo hoje está próxima do custo de aquisição do produto da Petrobras, após ter passado alguns meses do ano abaixo do valor ofertado pela estatal.', '', 'O analista não vê problemas de falta de diesel, mas disse que o distribuidor ""precisa virar a chave e topar pagar mais pelo produto importado"", que está nos portos.', '""Tem produto no porto, e está sendo negociado a prêmios em relação ao produto da Petrobras"", disse ele, acrescentando que foram feitos negócios nesta semana com prêmio de 80 centavos de reais de real por litro acima do preço da Petrobras.', '(Por Roberto Samora; com reportagem adicional de Letícia FucuchimaEdição de Pedro Fonseca)']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
103,2023-09-08 10:31:00,https://br.investing.com/news/stock-market-news/petrobras-convoca-mais-289-aprovados-em-concurso-de-nivel-superior-de-2021-1153917,Petrobras convoca mais 289 aprovados em concurso de nível superior de 2021,"['A Petrobras (BVMF:PETR4) informou ter iniciado a convocação de mais 289 aprovados que estavam no cadastro de reserva do concurso de nível superior lançado pela companhia em 2021. A previsão é convocar todo o cadastro de reserva até o fim da data de validade do certame, em maio de 2024.', 'Os convocados são das ênfases Administração, Análise de Sistemas (Engenharia de Software, Infraestrutura e Processos de Negócio), Ciência de Dados, Economia, Engenharia Ambiental, Engenharia de Processamento e Engenharia de Produção.', 'Esses profissionais, informou a Petrobras, se somarão aos cerca de 1,8 mil empregados oriundos do mesmo concurso que já ingressaram na companhia.', 'A Petrobras informou ainda que já convocou todo o cadastro de reserva do concurso para profissionais de nível técnico júnior, lançado em fevereiro de 2023 e com provas realizadas em 30 de abril.', 'Ao todo, foram 1119 candidatos convocados para comprovação de requisitos e avaliação médica.', 'Até o fim deste ano, a companhia deve abrir mais um concurso público com 458 vagas de nível técnico.', 'O concurso terá reserva de 20% das vagas para pessoas com deficiência (PCD), acima do mínimo de 5% que determina a legislação. Também haverá reserva de 20% das vagas para pessoas negras, de acordo com informe da companhia.']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
110,2023-09-08 10:56:00,https://br.investing.com/news/stock-market-news/ibovespa-recua-com-ajustes-apos-feriado-em-meio-a-preocupacoes-com-juros-nos-eua-1153829,Ibovespa recua com ajustes após feriado em meio a preocupações com juros nos EUA,"['Por Paula Arend Laier', 'SÃO PAULO (Reuters) - A bolsa paulista tinha um viés de baixa nesta sexta-feira, na volta do feriado, refletindo ajustes ao movimento negativo de ADRs brasileiros na véspera, quando dados dos Estados Unidos reforçaram temores sobre os próximos passos do Federal Reserve, particularmente o risco de mais uma alta dos juros neste ano.', 'Às 10h40, o Ibovespa caía 0,92%, a 114.917,98 pontos. O volume financeiro no pregão somava 2,3 bilhões de reais. O contrato futuro do Ibovespa com vencimento mais curto, em 18 de outubro, recuava 0,96%, a 116.245 pontos.', 'Na véspera, quando não houve negociação na B3 (BVMF:B3SA3) em razão do Dia da Independência, o MSCI Brazil, principal ETF brasileiro negociado em Nova York e uma relevante referência global para as ações brasileiras, caiu 1,95%. As bolsas norte-americanas também recuaram ainda afetadas por notícias da Apple (NASDAQ:AAPL).', 'Conforme observou a equipe de economia do Bradesco, o conjunto de indicadores corrobora a expectativa de moderação da atividade global, mas o ritmo lento de descompressão dos índices inflacionários torna mais incerto o debate em torno do fim do aperto monetário nas economias centrais.', '""Ao mesmo tempo, a China segue acumulando sinais de enfraquecimento da economia local, mesmo após estímulos governamentais"", acrescentou em nota a clientes.', 'Nesta sexta-feira, em Wall Street, a cautela continuava presente, mas o S&P 500 ensaiava melhora, com alta de 0,27%, enquanto agentes financeiros aguardam a divulgação de dados de inflação na próxima semana para ajudar a calibrar as apostas para a decisão de juros do Fed neste mês.', '\xa0', 'DESTAQUES', '- VALE ON (BVMF:VALE3) recuava 2,28%, a66,45 reais, em dia de declínio dos futuros do minério de ferro na China após o planejador estatal daquele país se comprometer a intensificar a supervisão regulatória do mercado. O contrato mais negociado na Bolsa de Commodities de Dalian da China encerrou as negociações do dia com queda de 2,1%, a 827,50 iuans (112,61 dólares) por tonelada. Na véspera, o ADRs da Vale fecharam em baixa de mais de 3%.', '-  PETROBRAS PN  (BVMF:PETR4) tinha variação negativa de 0,15%, a 33,47 reais, em meio a ajustes ao desempenho (-2,23%) de seu ADR na quinta-feira, enquanto o último pregão da semana era de alta dos preços do petróleo no mercado internacional, com o Brent avançando 0,37%. A Petrobras também informou nesta sexta-feira que suas refinarias atingiram em agosto um novo recorde de utilização de capacidade, alcançando o patamar de 97,3%, melhor resultado desde dezembro de 2014.', '- ITAÚ UNIBANCO PN (BVMF:ITUB4) cedia 0,52%, a 26,59 reais, e BRADESCO PN (BVMF:BBDC4) perdia 0,56%, a 14,3 reais, mantendo o viés de baixa que tem sido a marca dos últimos pregões em meio ao desconforto de investidores com potenciais reflexos no setor de medidas recentes do governo federal, incluindo projetos para acabar com o mecanismo de juros sobre capital próprio e limitar as taxas de juros cobrados no crédito rotativo dos cartões.', '- VIA ON (BVMF:VIIA3) tinha queda de 4,17%, a 1,15 reais, após um respiro no último pregão, mantendo-se em níveis de 2016. A companhia precifica no próximo dia 13 oferta primária subsequente de ações, com expectativa de levantar cerca de 1 bilhão de reais que serão usados para melhoraria da estrutura de capital. No setor, MAGAZINE LUIZA ON (BVMF:MGLU3) recuava 2,32%.', '- SUZANO (BVMF:SUZB3) ON mostrava declínio de 3,39%, a 48,17 reais, tendo no radar relatório de analistas do  Morgan Stanley  (NYSE:MS) reduzindo a recomendação dos papéis da fabricante de celulose para ""equal-weight"", mas mantendo o preço-alvo de 53 reais. No setor, KLABIN UNIT (BVMF:KLBN11) recuava 1,52%, a 22,09 reais.', '', '- CVC (BVMF:CVCB3) BRASIL ON subia 1,3%, a 2,34 reais, em meio a um movimento de recuperação, após perder quase 11% nos três primeiros pregões da semana. No setor de viagens, GOL (BVMF:GOLL4) PN recuava 1,64%, mesmo após divulgar alta de 11,6% na procura por voos da empresa em agosto sobre o mesmo mês do ano passado, com a oferta avançando 7,7%.', '- VAMOS ON valorizava-se 0,84%, a 10,82 reais, após acumular um tombo de quase 12% dos dois pregões anteriores. A gestora de frotas de veículos pesados comunicou no final da quinta-feira que fez acordo para comprar a frota de veículos do grupo em recuperação judicial Petrópolis por cerca de 576 milhões de reais à vista.', '- GPA (BVMF:PCAR3) ON cedia 1,93%, a 4,57 reais, tendo como pano de fundo anúncio do varejista de que seu controlador, o francês Casino, propôs início de negociações para compra da participação indireta detida pelo GPA na empresa de comércio eletrônico Cnova. O anúncio ocorreu no mesmo dia em que o Casino obteve na França período de suspensão de pagamento de obrigações de dívida de unidades da empresa.']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
105,2023-09-08 12:59:00,https://br.investing.com/news/commodities-news/russia-embarca-1a-carga-de-petroleo-para-o-brasil-em-setembro-dizem-traders-1153897,"Rússia embarca 1ª carga de petróleo para o Brasil em setembro, dizem traders","['MOSCOU/RIO DE JANEIRO (Reuters) - A Rússia está enviando sua primeira carga de petróleo para o Brasil, enquanto busca diversificar sua lista de compradores que foi drasticamente limitada pelas sanções dos EUA e da União Europeia, segundo traders e dados da LSEG.', 'A Rússia tem dependido fortemente da Índia e da China como principais compradores do seu petróleo após o embargo europeu e políticas de limite de preços terem sido impostas em dezembro do ano passado, depois da invasão da Rússia à Ucrânia, que Moscou chama de operação militar especial.', 'O Brasil faz parte da aliança dos BRICs, juntamente com a Índia e a China, que têm sido os compradores mais ativos do petróleo russo, com grandes descontos devido às sanções.', 'Ao contrário da Índia e da China, o Brasil é um grande produtor e exportador de petróleo, mas ocasionalmente importa petróleo para necessidades internas de refino.', 'A russa Lukoil está embarcando 80.000 toneladas de seu petróleo Varandey no navio Stratos Aurora, a partir do porto de Murmansk, para o terminal do porto de Madre de Deus no Brasil, operado pela Transpetro, uma subsidiária da Petrobras (BVMF:PETR4), de acordo com fontes e dados de navegação.', 'O Varandey Blend é um tipo de petróleo bruto leve, enquanto outros tipos de petróleo russo foram enviados principalmente para a Índia e a China nos últimos meses.', '', 'A Lukoil, a Petrobras e o Ministério de Minas e Energia do Brasil (BVMF:ENBR3) não responderam imediatamente aos pedidos de comentários da Reuters.', 'Não foram disponibilizadas informações sobre o comprador da carga.', '(Com reportagem da Reuters em Moscou e Fabio Teixeira no Rio de Janeiro)']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
104,2023-09-08 13:37:00,https://br.investing.com/news/stock-market-news/petrobras-bate-recorde-de-utilizacao-de-refinarias-1153908,Petrobras bate recorde de utilização de refinarias,"['As refinarias da Petrobras (BVMF:PETR4) atingiram em agosto um recorde de capacidade. O Fator de Utilização Total (FUT) alcançou 97,3%, o maior desde dezembro de 2014, informou nesta sexta-feira (8) a companhia. A produção de diesel total no mês passado foi de 3,78 bilhões de litros, a maior do ano. A produção de diesel S10, produto mais moderno, sustentável e com baixo teor de enxofre, chegou a 2,37 bilhões de litros.', 'Segundo a companhia, se destacaram na produção mensal recorde de S10 as Refinarias Alberto Pasqualini (Refap), com 258 milhões de litros; Refinaria Presidente Bernardes (RPBC), com 329 milhões de litros; e Refinaria Paulínia (Replan), 609 milhões de litros.', 'As refinarias são instalações que transformam o petróleo bruto, extraído dos campos, em diversos produtos, como diesel, gasolina, querosene de aviação, gás liquefeito de petróleo, lubrificantes, entre outras substâncias que servem de matéria-prima para outros produtos.', 'O comunicado da estatal afirma que “os resultados são importantes para o amortecimento da volatilidade de preços do mercado externo”. Segundo o diretor de Comercialização, Logística e Mercados, Claudio Schlosser, “a ampliação da produção de diesel S10 em nossas refinarias contribui para a nossa estratégia comercial, que prevê a prática de preços competitivos de maneira rentável e sustentável”.', 'Para o diretor de Processos Industriais e Produtos da Petrobras, William França, “a otimização dos processos está permitindo ampliar a produção nas unidades e a oferta de derivados no mercado nacional com rentabilidade”.', 'Desde maio deste ano, a Petrobras vem identificando recordes sucessivos de atingimento de capacidade das refinarias. A companhia explica que o cálculo do FUT leva em consideração “o volume de carga de petróleo processado e a capacidade de referência das refinarias, dentro dos limites de projeto dos ativos, dos requisitos de segurança, de meio ambiente e de qualidade dos derivados produzidos”.', 'O parque nacional de refino da Petrobras é composto por 10 refinarias: Abreu e Lima (PE), Refinaria Lubrificantes e Derivados do Nordeste (CE), Refinaria Capuava (SP), Refinaria Duque de Caxias (RJ), Refap (RS), Refinaria Gabriel Passos (MG), Refinaria Presidente Getulio Vargas (PR), RPBC (SP), Replan (SP) e Refinaria Henrique Lage (SP). Além disso, está em construção o Polo GasLub Itaboraí (RJ).']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
99,2023-09-08 14:52:00,https://br.investing.com/news/stock-market-news/ibovespa-perde-219-na-semana-com-piora-do-quadro-externo-1154013,"Ibovespa perde 2,19% na semana com piora do quadro externo","['O Ibovespa emendou a quarta queda consecutiva nesta sexta-feira, 8, em um movimento de ajuste à aversão global ao risco deflagrada na quinta-feira, 7, quando a B3 (BVMF:B3SA3) ficou fechada devido ao feriado da Independência. Com a fraqueza da economia da China e a perspectiva de juros altos por mais tempo nos Estados Unidos no radar, o índice fechou em queda de 0,58%, aos 115.313,40 pontos - menor nível desde 21 de agosto (114.429,35 pontos).', 'A referência da B3 passou toda a sessão em baixa, entre a máxima, de 115.979,43 pontos (-0,01%) - alcançada ainda na abertura, às 10h01 -, e a mínima, de 114.838,85 pontos (-0,99%). Devido ao feriado da véspera, a liquidez foi limitada, com giro financeiro de R$ 16,4 bilhões, menor do que nas últimas sextas-feiras. Segundo analistas, esse fator também contribuiu para a queda do índice, que, na semana, perdeu 2,19%.', 'Temores em relação à economia da China puxaram o recuo do Ibovespa nesta sessão, após a forte queda interanual das exportações e importações do país asiático divulgada na véspera - de 8,8% e 7,3%, respectivamente. Como reflexo, o índice de materiais básicos (IMAT) cedeu 1,37%, com a maior queda setorial. Vale ON (BVMF:VALE3) (-1,90%) teve a maior pressão de baixa sobre o índice, em meio à desvalorização do minério de ferro (-2,07% em Dalian).', '""A China está em um processo de desaceleração e, apesar das medidas econômicas, há muito ceticismo em relação à economia chinesa"", diz a economista-chefe da Veedha Investimentos, Camila Abdelmalack. ""Isso acaba impactando negativamente a Vale, que também acompanhou o minério de ferro.""', 'Petrobras ON (BVMF:PETR3) (-0,78%) e PN (-0,36%) também foram destaques negativos da sessão, contrariando os ganhos do petróleo Brent (0,81%) e WTI (0,73%) e de pares como Prio ON (1,50%). Segundo Abdelmalack, a baixa nos papéis da empresa reflete a incerteza sobre a dinâmica dos preços domésticos de combustíveis, após a empresa ter alterado no início do ano a sua política de preços.', 'O operador de renda variável da Manchester Investimentos Gabriel Mota afirma que a sessão desta sexta-feira foi marcada por uma correção defasada da Bolsa à aversão global ao risco observada na véspera. O profissional destaca que, além dos dados sobre a China, números de emprego dos Estados Unidos divulgados na quinta-feira mostraram um mercado de trabalho ainda forte, que pode sugerir manutenção dos juros altos no país.']",33.47999954223633,33.400001525878906,33.47999954223633,33.400001525878906,33.470001220703125,33.369998931884766,33.470001220703125,33.369998931884766
